transaction_id,customer_id,amount,transaction_date,payment_method
TXN_00031598,CUST_005645,95.55,2023-12-19,credit_card
TXN_00031599,CUST_005645,96.52,2024-01-19,bank_transfer
TXN_00031600,CUST_005645,92.14,2024-02-17,credit_card
TXN_00031601,CUST_005645,92.21,2024-03-18,bank_transfer
TXN_00031602,CUST_005645,90.89,2024-04-15,credit_card
TXN_00031603,CUST_005645,96.79,2024-05-15,paypal
TXN_00031604,CUST_005645,96.73,2024-06-17,paypal
TXN_00031605,CUST_005645,91.86,2024-07-14,credit_card
TXN_00031606,CUST_005645,95.98,2024-08-12,debit_card
TXN_00031607,CUST_005645,91.69,2024-09-13,debit_card
TXN_00031608,CUST_005645,92.45,2024-10-14,credit_card
TXN_00031609,CUST_005645,90.26,2024-11-12,bank_transfer
TXN_00031610,CUST_005645,94.11,2024-12-14,debit_card
TXN_00031611,CUST_005646,569.18,2024-08-02,paypal
TXN_00031612,CUST_005646,573.79,2024-09-01,credit_card
TXN_00031613,CUST_005646,541.94,2024-09-29,paypal
TXN_00031614,CUST_005646,579.85,2024-10-28,stripe
TXN_00031615,CUST_005646,542.86,2024-11-29,credit_card
TXN_00031616,CUST_005646,544.42,2024-12-30,debit_card
TXN_00031617,CUST_005647,540.95,2024-12-22,credit_card
TXN_00031618,CUST_005648,29.42,2023-03-29,credit_card
TXN_00031619,CUST_005648,27.94,2023-04-28,stripe
TXN_00031620,CUST_005648,28.58,2023-05-29,stripe
TXN_00031621,CUST_005648,28.34,2023-06-26,paypal
TXN_00031622,CUST_005648,27.61,2023-07-27,debit_card
TXN_00031623,CUST_005648,27.09,2023-08-24,paypal
TXN_00031624,CUST_005648,29.1,2023-09-26,bank_transfer
TXN_00031625,CUST_005648,27.37,2023-10-26,debit_card
TXN_00031626,CUST_005649,493.72,2023-09-14,credit_card
TXN_00031627,CUST_005649,502.95,2023-10-14,credit_card
TXN_00031628,CUST_005649,492.65,2023-11-10,credit_card
TXN_00031629,CUST_005649,539.66,2023-12-13,credit_card
TXN_00031630,CUST_005649,528.61,2024-01-10,debit_card
TXN_00031631,CUST_005649,526.5,2024-02-09,debit_card
TXN_00031632,CUST_005649,544.37,2024-03-10,paypal
TXN_00031633,CUST_005649,530.08,2024-04-11,paypal
TXN_00031634,CUST_005649,528.6,2024-05-10,credit_card
TXN_00031635,CUST_005649,528.85,2024-07-09,stripe
TXN_00031636,CUST_005649,526.36,2024-09-06,debit_card
TXN_00031637,CUST_005649,536.43,2024-10-04,credit_card
TXN_00031638,CUST_005649,535.55,2024-11-04,bank_transfer
TXN_00031639,CUST_005649,520.01,2024-12-06,bank_transfer
TXN_00031640,CUST_005650,24.81,2023-11-06,credit_card
TXN_00031641,CUST_005650,26.25,2023-12-06,bank_transfer
TXN_00031642,CUST_005650,24.83,2024-01-06,paypal
TXN_00031643,CUST_005650,24.39,2024-02-04,credit_card
TXN_00031644,CUST_005650,26.18,2024-03-06,debit_card
TXN_00031645,CUST_005650,25.9,2024-04-04,bank_transfer
TXN_00031646,CUST_005650,25.5,2024-05-04,credit_card
TXN_00031647,CUST_005650,25.46,2024-06-05,credit_card
TXN_00031648,CUST_005650,26.05,2024-07-04,debit_card
TXN_00031649,CUST_005650,24.27,2024-08-02,credit_card
TXN_00031650,CUST_005651,28.9,2023-03-16,credit_card
TXN_00031651,CUST_005651,29.69,2023-04-13,credit_card
TXN_00031652,CUST_005651,31.42,2023-06-15,debit_card
TXN_00031653,CUST_005652,86.52,2023-07-06,stripe
TXN_00031654,CUST_005652,90.32,2023-09-03,debit_card
TXN_00031655,CUST_005652,89.33,2023-10-01,debit_card
TXN_00031656,CUST_005652,90.11,2023-11-02,debit_card
TXN_00031657,CUST_005652,84.25,2023-12-02,credit_card
TXN_00031658,CUST_005652,88.02,2023-12-30,credit_card
TXN_00031659,CUST_005652,87.24,2024-02-01,credit_card
TXN_00031660,CUST_005652,89.7,2024-03-03,debit_card
TXN_00031661,CUST_005652,89.26,2024-03-31,paypal
TXN_00031662,CUST_005653,31.24,2024-09-10,paypal
TXN_00031663,CUST_005653,29.4,2024-10-13,credit_card
TXN_00031664,CUST_005653,31.63,2024-11-12,credit_card
TXN_00031665,CUST_005654,534.83,2024-06-05,debit_card
TXN_00031666,CUST_005654,489.36,2024-07-07,paypal
TXN_00031667,CUST_005654,509.78,2024-08-02,credit_card
TXN_00031668,CUST_005654,533.55,2024-09-05,debit_card
TXN_00031669,CUST_005654,488.99,2024-10-01,credit_card
TXN_00031670,CUST_005654,487.77,2024-10-31,bank_transfer
TXN_00031671,CUST_005654,518.35,2024-12-02,debit_card
TXN_00031672,CUST_005654,499.6,2025-01-03,credit_card
TXN_00031673,CUST_005655,91.83,2024-10-28,debit_card
TXN_00031674,CUST_005656,466.2,2024-10-25,stripe
TXN_00031675,CUST_005656,488.65,2024-11-25,bank_transfer
TXN_00031676,CUST_005656,467.52,2024-12-24,credit_card
TXN_00031677,CUST_005657,452.26,2023-07-06,credit_card
TXN_00031678,CUST_005657,446.39,2023-08-03,paypal
TXN_00031679,CUST_005658,96.28,2022-05-26,credit_card
TXN_00031680,CUST_005658,91.32,2022-06-28,credit_card
TXN_00031681,CUST_005658,98.17,2022-07-25,credit_card
TXN_00031682,CUST_005658,94.8,2022-08-25,credit_card
TXN_00031683,CUST_005658,91.12,2022-09-25,credit_card
TXN_00031684,CUST_005658,96.27,2022-10-23,credit_card
TXN_00031685,CUST_005658,97.07,2022-11-24,credit_card
TXN_00031686,CUST_005658,93.89,2022-12-24,credit_card
TXN_00031687,CUST_005658,91.83,2023-01-22,credit_card
TXN_00031688,CUST_005658,91.89,2023-02-23,debit_card
TXN_00031689,CUST_005658,89.92,2023-04-21,paypal
TXN_00031690,CUST_005658,92.36,2023-05-22,credit_card
TXN_00031691,CUST_005658,90.51,2023-06-19,credit_card
TXN_00031692,CUST_005658,92.93,2023-07-22,credit_card
TXN_00031693,CUST_005658,96.55,2023-08-20,debit_card
TXN_00031694,CUST_005658,96.51,2023-09-19,credit_card
TXN_00031695,CUST_005658,94.97,2023-10-18,credit_card
TXN_00031696,CUST_005658,90.47,2023-11-17,stripe
TXN_00031697,CUST_005658,91.87,2023-12-16,credit_card
TXN_00031698,CUST_005658,91.72,2024-01-19,credit_card
TXN_00031699,CUST_005658,97.87,2024-02-14,debit_card
TXN_00031700,CUST_005658,94.41,2024-03-18,credit_card
TXN_00031701,CUST_005658,97.32,2024-04-14,bank_transfer
TXN_00031702,CUST_005659,34.22,2021-01-02,debit_card
TXN_00031703,CUST_005660,28.53,2023-09-09,credit_card
TXN_00031704,CUST_005660,29.21,2023-10-07,debit_card
TXN_00031705,CUST_005660,30.07,2023-11-09,stripe
TXN_00031706,CUST_005661,29.64,2024-11-23,paypal
TXN_00031707,CUST_005662,31.63,2024-11-07,credit_card
TXN_00031708,CUST_005662,31.37,2024-12-08,paypal
TXN_00031709,CUST_005663,94.22,2022-10-08,credit_card
TXN_00031710,CUST_005663,102.1,2022-11-08,paypal
TXN_00031711,CUST_005664,28.13,2023-11-11,credit_card
TXN_00031712,CUST_005664,27.14,2023-12-07,credit_card
TXN_00031713,CUST_005664,26.43,2024-01-06,stripe
TXN_00031714,CUST_005665,447.67,2023-09-22,paypal
TXN_00031715,CUST_005665,463.07,2023-10-21,credit_card
TXN_00031716,CUST_005666,99.88,2022-12-26,credit_card
TXN_00031717,CUST_005666,104.46,2023-01-23,debit_card
TXN_00031718,CUST_005666,107.04,2023-02-22,debit_card
TXN_00031719,CUST_005666,104.7,2023-03-26,debit_card
TXN_00031720,CUST_005666,105.58,2023-05-23,stripe
TXN_00031721,CUST_005666,104.94,2023-06-22,paypal
TXN_00031722,CUST_005666,102.54,2023-07-22,credit_card
TXN_00031723,CUST_005666,103.53,2023-08-22,credit_card
TXN_00031724,CUST_005666,98.18,2023-09-22,debit_card
TXN_00031725,CUST_005666,99.7,2023-10-19,credit_card
TXN_00031726,CUST_005666,98.98,2023-11-20,paypal
TXN_00031727,CUST_005666,103.22,2023-12-18,bank_transfer
TXN_00031728,CUST_005666,105.77,2024-01-20,credit_card
TXN_00031729,CUST_005666,101.11,2024-02-18,debit_card
TXN_00031730,CUST_005666,107.32,2024-03-16,credit_card
TXN_00031731,CUST_005666,104.76,2024-04-18,debit_card
TXN_00031732,CUST_005666,103.64,2024-06-16,credit_card
TXN_00031733,CUST_005666,99.37,2024-07-15,debit_card
TXN_00031734,CUST_005667,30.16,2023-05-20,paypal
TXN_00031735,CUST_005668,31.67,2022-08-12,debit_card
TXN_00031736,CUST_005668,32.3,2022-09-10,bank_transfer
TXN_00031737,CUST_005668,32.71,2022-10-10,credit_card
TXN_00031738,CUST_005668,32.38,2022-11-07,credit_card
TXN_00031739,CUST_005668,33.03,2022-12-07,credit_card
TXN_00031740,CUST_005668,33.73,2023-01-06,debit_card
TXN_00031741,CUST_005668,32.82,2023-02-07,paypal
TXN_00031742,CUST_005668,33.75,2023-03-09,stripe
TXN_00031743,CUST_005668,33.53,2023-04-08,bank_transfer
TXN_00031744,CUST_005668,31.73,2023-06-07,bank_transfer
TXN_00031745,CUST_005668,31.34,2023-07-08,paypal
TXN_00031746,CUST_005668,33.86,2023-08-04,debit_card
TXN_00031747,CUST_005669,24.53,2024-12-06,bank_transfer
TXN_00031748,CUST_005670,25.56,2023-03-06,credit_card
TXN_00031749,CUST_005670,25.85,2023-04-03,stripe
TXN_00031750,CUST_005670,24.19,2023-05-02,debit_card
TXN_00031751,CUST_005670,26.0,2023-06-01,credit_card
TXN_00031752,CUST_005670,24.81,2023-08-02,credit_card
TXN_00031753,CUST_005670,26.34,2023-08-30,debit_card
TXN_00031754,CUST_005670,25.7,2023-09-30,bank_transfer
TXN_00031755,CUST_005670,24.47,2023-11-02,credit_card
TXN_00031756,CUST_005670,24.08,2023-11-28,credit_card
TXN_00031757,CUST_005670,26.18,2024-01-29,credit_card
TXN_00031758,CUST_005670,26.25,2024-02-27,bank_transfer
TXN_00031759,CUST_005671,109.75,2022-06-20,credit_card
TXN_00031760,CUST_005671,111.03,2022-07-21,debit_card
TXN_00031761,CUST_005671,114.66,2022-08-18,paypal
TXN_00031762,CUST_005671,106.93,2022-09-21,paypal
TXN_00031763,CUST_005672,30.11,2024-07-21,credit_card
TXN_00031764,CUST_005672,29.14,2024-08-23,credit_card
TXN_00031765,CUST_005673,117.68,2023-08-22,credit_card
TXN_00031766,CUST_005673,115.49,2023-09-21,debit_card
TXN_00031767,CUST_005673,118.14,2023-10-21,credit_card
TXN_00031768,CUST_005673,113.07,2023-11-21,stripe
TXN_00031769,CUST_005673,117.64,2023-12-23,paypal
TXN_00031770,CUST_005673,107.57,2024-01-23,credit_card
TXN_00031771,CUST_005673,114.44,2024-02-20,credit_card
TXN_00031772,CUST_005673,108.58,2024-03-19,credit_card
TXN_00031773,CUST_005673,113.04,2024-04-20,stripe
TXN_00031774,CUST_005673,108.43,2024-05-21,debit_card
TXN_00031775,CUST_005673,113.53,2024-06-20,credit_card
TXN_00031776,CUST_005674,27.25,2024-07-05,stripe
TXN_00031777,CUST_005675,100.4,2021-01-02,paypal
TXN_00031778,CUST_005675,94.13,2021-02-03,stripe
TXN_00031779,CUST_005675,98.7,2021-03-05,credit_card
TXN_00031780,CUST_005675,96.32,2021-04-03,credit_card
TXN_00031781,CUST_005675,98.06,2021-05-02,debit_card
TXN_00031782,CUST_005676,95.23,2024-12-16,debit_card
TXN_00031783,CUST_005677,25.25,2023-11-08,credit_card
TXN_00031784,CUST_005678,27.42,2024-10-05,credit_card
TXN_00031785,CUST_005678,28.04,2024-11-06,debit_card
TXN_00031786,CUST_005678,27.0,2024-12-05,credit_card
TXN_00031787,CUST_005679,86.89,2023-05-09,debit_card
TXN_00031788,CUST_005679,82.53,2023-06-04,debit_card
TXN_00031789,CUST_005679,80.99,2023-07-05,paypal
TXN_00031790,CUST_005679,82.54,2023-08-03,credit_card
TXN_00031791,CUST_005679,81.61,2023-09-03,bank_transfer
TXN_00031792,CUST_005679,86.44,2023-10-03,bank_transfer
TXN_00031793,CUST_005679,81.76,2023-12-04,stripe
TXN_00031794,CUST_005679,87.39,2024-01-02,debit_card
TXN_00031795,CUST_005679,82.01,2024-03-01,credit_card
TXN_00031796,CUST_005679,82.05,2024-04-02,bank_transfer
TXN_00031797,CUST_005679,83.63,2024-04-29,stripe
TXN_00031798,CUST_005679,81.08,2024-06-02,stripe
TXN_00031799,CUST_005679,83.6,2024-07-01,credit_card
TXN_00031800,CUST_005679,87.28,2024-07-29,stripe
TXN_00031801,CUST_005679,83.14,2024-08-30,credit_card
TXN_00031802,CUST_005679,83.53,2024-09-29,debit_card
TXN_00031803,CUST_005679,87.86,2024-10-28,credit_card
TXN_00031804,CUST_005679,84.75,2024-11-27,bank_transfer
TXN_00031805,CUST_005679,86.77,2024-12-25,stripe
TXN_00031806,CUST_005680,477.13,2024-09-29,credit_card
TXN_00031807,CUST_005680,493.05,2024-10-28,debit_card
TXN_00031808,CUST_005680,508.64,2024-11-28,credit_card
TXN_00031809,CUST_005681,33.25,2024-08-26,debit_card
TXN_00031810,CUST_005681,30.92,2024-09-26,credit_card
TXN_00031811,CUST_005681,32.04,2024-10-22,paypal
TXN_00031812,CUST_005681,31.86,2024-11-25,credit_card
TXN_00031813,CUST_005681,32.89,2024-12-21,credit_card
TXN_00031814,CUST_005682,27.27,2024-02-06,stripe
TXN_00031815,CUST_005682,27.14,2024-03-08,bank_transfer
TXN_00031816,CUST_005682,27.08,2024-04-05,credit_card
TXN_00031817,CUST_005682,27.84,2024-05-08,paypal
TXN_00031818,CUST_005682,27.57,2024-06-05,paypal
TXN_00031819,CUST_005682,26.64,2024-07-04,credit_card
TXN_00031820,CUST_005682,28.45,2024-08-05,debit_card
TXN_00031821,CUST_005682,26.96,2024-09-02,paypal
TXN_00031822,CUST_005682,27.1,2024-10-05,credit_card
TXN_00031823,CUST_005683,24.79,2021-09-21,debit_card
TXN_00031824,CUST_005683,26.08,2021-10-20,credit_card
TXN_00031825,CUST_005683,26.34,2021-11-22,credit_card
TXN_00031826,CUST_005683,24.57,2021-12-22,credit_card
TXN_00031827,CUST_005683,24.22,2022-01-20,debit_card
TXN_00031828,CUST_005684,33.11,2024-09-10,debit_card
TXN_00031829,CUST_005684,34.22,2024-10-07,credit_card
TXN_00031830,CUST_005684,31.56,2024-11-09,debit_card
TXN_00031831,CUST_005684,32.12,2024-12-06,credit_card
TXN_00031832,CUST_005685,26.65,2024-10-18,credit_card
TXN_00031833,CUST_005685,24.77,2024-11-17,credit_card
TXN_00031834,CUST_005685,25.3,2024-12-20,stripe
TXN_00031835,CUST_005686,30.42,2023-02-08,debit_card
TXN_00031836,CUST_005686,30.67,2023-03-13,bank_transfer
TXN_00031837,CUST_005686,29.69,2023-04-09,stripe
TXN_00031838,CUST_005687,103.98,2024-02-01,stripe
TXN_00031839,CUST_005688,28.19,2021-10-11,debit_card
TXN_00031840,CUST_005689,31.85,2024-10-16,debit_card
TXN_00031841,CUST_005690,28.58,2023-08-15,credit_card
TXN_00031842,CUST_005690,29.64,2023-09-14,debit_card
TXN_00031843,CUST_005690,29.5,2023-10-13,debit_card
TXN_00031844,CUST_005691,458.72,2024-10-27,credit_card
TXN_00031845,CUST_005691,451.2,2024-11-25,stripe
TXN_00031846,CUST_005691,457.81,2024-12-26,credit_card
TXN_00031847,CUST_005692,32.9,2024-10-11,paypal
TXN_00031848,CUST_005692,32.74,2024-12-10,debit_card
TXN_00031849,CUST_005693,512.37,2023-06-21,credit_card
TXN_00031850,CUST_005693,502.83,2023-07-21,stripe
TXN_00031851,CUST_005693,508.8,2023-08-22,debit_card
TXN_00031852,CUST_005693,507.8,2023-09-21,credit_card
TXN_00031853,CUST_005693,520.57,2023-10-21,paypal
TXN_00031854,CUST_005693,514.73,2023-11-21,credit_card
TXN_00031855,CUST_005693,498.11,2023-12-22,stripe
TXN_00031856,CUST_005693,515.28,2024-01-18,stripe
TXN_00031857,CUST_005693,541.62,2024-03-18,debit_card
TXN_00031858,CUST_005693,513.0,2024-04-17,debit_card
TXN_00031859,CUST_005693,530.18,2024-05-18,credit_card
TXN_00031860,CUST_005693,525.43,2024-06-18,credit_card
TXN_00031861,CUST_005693,499.52,2024-07-19,credit_card
TXN_00031862,CUST_005693,508.69,2024-08-16,bank_transfer
TXN_00031863,CUST_005693,504.72,2024-09-17,credit_card
TXN_00031864,CUST_005693,509.87,2024-10-13,paypal
TXN_00031865,CUST_005693,517.36,2024-11-13,paypal
TXN_00031866,CUST_005693,524.01,2024-12-14,paypal
TXN_00031867,CUST_005694,104.84,2023-10-20,debit_card
TXN_00031868,CUST_005694,106.52,2023-11-19,bank_transfer
TXN_00031869,CUST_005694,100.37,2023-12-21,debit_card
TXN_00031870,CUST_005694,103.21,2024-01-19,bank_transfer
TXN_00031871,CUST_005694,106.29,2024-02-18,credit_card
TXN_00031872,CUST_005694,106.33,2024-03-21,debit_card
TXN_00031873,CUST_005694,105.76,2024-04-20,debit_card
TXN_00031874,CUST_005694,106.12,2024-05-19,paypal
TXN_00031875,CUST_005694,104.24,2024-06-18,credit_card
TXN_00031876,CUST_005695,29.4,2023-03-19,credit_card
TXN_00031877,CUST_005695,30.33,2023-04-19,stripe
TXN_00031878,CUST_005695,29.31,2023-05-19,debit_card
TXN_00031879,CUST_005696,26.23,2024-07-07,credit_card
TXN_00031880,CUST_005696,28.37,2024-08-04,paypal
TXN_00031881,CUST_005696,26.78,2024-09-06,credit_card
TXN_00031882,CUST_005697,97.49,2024-03-19,credit_card
TXN_00031883,CUST_005697,94.31,2024-04-18,credit_card
TXN_00031884,CUST_005697,89.71,2024-05-18,stripe
TXN_00031885,CUST_005697,94.04,2024-06-17,debit_card
TXN_00031886,CUST_005697,91.71,2024-07-17,credit_card
TXN_00031887,CUST_005697,95.33,2024-09-16,credit_card
TXN_00031888,CUST_005697,96.57,2024-10-14,credit_card
TXN_00031889,CUST_005697,96.64,2024-11-12,credit_card
TXN_00031890,CUST_005697,91.19,2024-12-14,debit_card
TXN_00031891,CUST_005698,85.74,2024-04-23,credit_card
TXN_00031892,CUST_005698,84.23,2024-05-26,credit_card
TXN_00031893,CUST_005698,88.28,2024-07-23,stripe
TXN_00031894,CUST_005698,87.89,2024-08-24,credit_card
TXN_00031895,CUST_005698,87.6,2024-09-20,paypal
TXN_00031896,CUST_005698,90.59,2024-10-21,credit_card
TXN_00031897,CUST_005698,83.32,2024-11-21,credit_card
TXN_00031898,CUST_005698,83.59,2024-12-21,credit_card
TXN_00031899,CUST_005699,91.86,2021-01-03,debit_card
TXN_00031900,CUST_005699,87.03,2021-02-01,paypal
TXN_00031901,CUST_005700,89.17,2024-07-16,debit_card
TXN_00031902,CUST_005701,88.29,2024-07-19,credit_card
TXN_00031903,CUST_005701,86.96,2024-08-14,bank_transfer
TXN_00031904,CUST_005701,89.71,2024-10-15,debit_card
TXN_00031905,CUST_005701,85.39,2024-11-13,paypal
TXN_00031906,CUST_005701,86.42,2024-12-13,credit_card
TXN_00031907,CUST_005702,25.54,2024-06-05,paypal
TXN_00031908,CUST_005703,89.08,2023-11-24,bank_transfer
TXN_00031909,CUST_005704,101.49,2024-08-16,credit_card
TXN_00031910,CUST_005705,25.06,2021-09-17,credit_card
TXN_00031911,CUST_005705,25.96,2021-10-21,debit_card
TXN_00031912,CUST_005705,25.81,2021-11-16,paypal
TXN_00031913,CUST_005705,26.1,2021-12-17,credit_card
TXN_00031914,CUST_005705,26.99,2022-01-18,stripe
TXN_00031915,CUST_005705,25.66,2022-02-14,credit_card
TXN_00031916,CUST_005705,26.69,2022-03-19,paypal
TXN_00031917,CUST_005705,25.52,2022-04-19,credit_card
TXN_00031918,CUST_005705,27.06,2022-05-17,credit_card
TXN_00031919,CUST_005705,26.43,2022-07-16,credit_card
TXN_00031920,CUST_005705,25.25,2022-08-15,paypal
TXN_00031921,CUST_005705,25.4,2022-09-12,stripe
TXN_00031922,CUST_005705,26.59,2022-11-11,debit_card
TXN_00031923,CUST_005705,27.49,2022-12-15,paypal
TXN_00031924,CUST_005705,25.25,2023-01-12,debit_card
TXN_00031925,CUST_005705,26.96,2023-02-13,paypal
TXN_00031926,CUST_005705,25.47,2023-03-15,stripe
TXN_00031927,CUST_005705,26.41,2023-04-11,credit_card
TXN_00031928,CUST_005705,27.03,2023-05-11,debit_card
TXN_00031929,CUST_005705,25.99,2023-06-09,stripe
TXN_00031930,CUST_005705,24.98,2023-07-09,debit_card
TXN_00031931,CUST_005705,26.08,2023-08-12,debit_card
TXN_00031932,CUST_005705,26.54,2023-09-11,credit_card
TXN_00031933,CUST_005706,95.71,2024-08-06,bank_transfer
TXN_00031934,CUST_005706,95.62,2024-09-03,credit_card
TXN_00031935,CUST_005706,102.73,2024-10-03,paypal
TXN_00031936,CUST_005706,101.68,2024-11-02,bank_transfer
TXN_00031937,CUST_005706,103.88,2024-12-04,debit_card
TXN_00031938,CUST_005706,96.57,2024-12-31,credit_card
TXN_00031939,CUST_005707,96.29,2021-12-29,credit_card
TXN_00031940,CUST_005707,101.94,2022-01-28,stripe
TXN_00031941,CUST_005707,100.17,2022-02-25,debit_card
TXN_00031942,CUST_005707,97.37,2022-03-30,stripe
TXN_00031943,CUST_005707,98.89,2022-04-26,credit_card
TXN_00031944,CUST_005707,101.01,2022-05-30,paypal
TXN_00031945,CUST_005707,103.07,2022-06-28,stripe
TXN_00031946,CUST_005707,97.95,2022-07-27,stripe
TXN_00031947,CUST_005707,96.16,2022-08-28,paypal
TXN_00031948,CUST_005707,102.12,2022-09-24,debit_card
TXN_00031949,CUST_005707,97.54,2022-10-26,bank_transfer
TXN_00031950,CUST_005707,95.44,2022-11-25,paypal
TXN_00031951,CUST_005707,96.07,2022-12-26,credit_card
TXN_00031952,CUST_005707,99.79,2023-01-21,debit_card
TXN_00031953,CUST_005707,97.79,2023-02-20,paypal
TXN_00031954,CUST_005707,103.5,2023-03-24,credit_card
TXN_00031955,CUST_005707,95.73,2023-04-23,debit_card
TXN_00031956,CUST_005707,102.92,2023-05-21,credit_card
TXN_00031957,CUST_005707,100.35,2023-06-22,credit_card
TXN_00031958,CUST_005707,94.29,2023-07-21,paypal
TXN_00031959,CUST_005707,101.47,2023-08-21,debit_card
TXN_00031960,CUST_005707,103.87,2023-09-19,paypal
TXN_00031961,CUST_005707,97.5,2023-10-20,stripe
TXN_00031962,CUST_005707,95.89,2023-11-18,credit_card
TXN_00031963,CUST_005708,32.01,2024-11-11,credit_card
TXN_00031964,CUST_005708,30.91,2024-12-09,debit_card
TXN_00031965,CUST_005709,30.45,2023-07-31,debit_card
TXN_00031966,CUST_005710,33.51,2021-11-05,debit_card
TXN_00031967,CUST_005710,33.13,2021-12-03,credit_card
TXN_00031968,CUST_005710,31.27,2022-01-05,bank_transfer
TXN_00031969,CUST_005710,33.03,2022-02-04,credit_card
TXN_00031970,CUST_005710,34.08,2022-03-05,stripe
TXN_00031971,CUST_005710,32.46,2022-04-01,debit_card
TXN_00031972,CUST_005710,31.07,2022-05-04,credit_card
TXN_00031973,CUST_005710,33.8,2022-06-04,debit_card
TXN_00031974,CUST_005710,31.04,2022-07-01,bank_transfer
TXN_00031975,CUST_005710,33.76,2022-07-30,bank_transfer
TXN_00031976,CUST_005710,31.26,2022-09-02,credit_card
TXN_00031977,CUST_005710,33.61,2022-09-29,credit_card
TXN_00031978,CUST_005710,33.91,2022-10-31,credit_card
TXN_00031979,CUST_005710,33.19,2022-12-29,debit_card
TXN_00031980,CUST_005710,31.85,2023-01-27,paypal
TXN_00031981,CUST_005710,33.12,2023-02-27,bank_transfer
TXN_00031982,CUST_005710,33.99,2023-03-30,credit_card
TXN_00031983,CUST_005710,32.04,2023-04-28,bank_transfer
TXN_00031984,CUST_005711,29.31,2024-10-05,paypal
TXN_00031985,CUST_005711,29.7,2024-11-05,credit_card
TXN_00031986,CUST_005711,29.35,2024-12-06,credit_card
TXN_00031987,CUST_005712,23.76,2021-01-05,debit_card
TXN_00031988,CUST_005712,25.14,2021-02-01,credit_card
TXN_00031989,CUST_005712,24.61,2021-03-04,bank_transfer
TXN_00031990,CUST_005712,25.33,2021-04-03,credit_card
TXN_00031991,CUST_005712,25.37,2021-05-01,bank_transfer
TXN_00031992,CUST_005712,23.71,2021-05-31,credit_card
TXN_00031993,CUST_005712,25.19,2021-07-04,stripe
TXN_00031994,CUST_005712,25.86,2021-07-31,credit_card
TXN_00031995,CUST_005712,24.76,2021-09-01,credit_card
TXN_00031996,CUST_005712,24.39,2021-09-30,credit_card
TXN_00031997,CUST_005712,25.4,2021-10-29,paypal
TXN_00031998,CUST_005712,23.72,2022-01-28,bank_transfer
TXN_00031999,CUST_005712,24.26,2022-02-25,credit_card
TXN_00032000,CUST_005712,25.93,2022-03-29,paypal
TXN_00032001,CUST_005712,23.69,2022-04-29,credit_card
TXN_00032002,CUST_005712,23.79,2022-05-30,credit_card
TXN_00032003,CUST_005712,24.61,2022-06-28,stripe
TXN_00032004,CUST_005712,23.73,2022-07-25,credit_card
TXN_00032005,CUST_005712,25.28,2022-08-26,credit_card
TXN_00032006,CUST_005712,24.03,2022-09-26,debit_card
TXN_00032007,CUST_005712,23.64,2022-10-27,credit_card
TXN_00032008,CUST_005712,24.76,2022-11-24,debit_card
TXN_00032009,CUST_005712,24.98,2022-12-26,credit_card
TXN_00032010,CUST_005712,23.91,2023-01-21,debit_card
TXN_00032011,CUST_005712,25.86,2023-02-24,bank_transfer
TXN_00032012,CUST_005712,25.41,2023-03-26,bank_transfer
TXN_00032013,CUST_005712,24.72,2023-04-21,paypal
TXN_00032014,CUST_005712,24.84,2023-05-21,debit_card
TXN_00032015,CUST_005712,23.85,2023-06-23,debit_card
TXN_00032016,CUST_005712,25.61,2023-07-23,credit_card
TXN_00032017,CUST_005712,25.19,2023-09-18,credit_card
TXN_00032018,CUST_005712,26.0,2023-10-21,credit_card
TXN_00032019,CUST_005712,24.24,2023-11-18,debit_card
TXN_00032020,CUST_005712,24.97,2023-12-18,credit_card
TXN_00032021,CUST_005712,24.64,2024-01-19,paypal
TXN_00032022,CUST_005712,25.36,2024-02-18,debit_card
TXN_00032023,CUST_005712,24.96,2024-03-20,credit_card
TXN_00032024,CUST_005713,27.63,2024-03-16,paypal
TXN_00032025,CUST_005714,29.72,2021-02-15,credit_card
TXN_00032026,CUST_005714,32.14,2021-03-18,credit_card
TXN_00032027,CUST_005714,29.76,2021-04-14,credit_card
TXN_00032028,CUST_005714,30.27,2021-05-16,bank_transfer
TXN_00032029,CUST_005715,29.81,2023-07-31,credit_card
TXN_00032030,CUST_005715,29.06,2023-09-01,credit_card
TXN_00032031,CUST_005715,28.87,2023-10-03,stripe
TXN_00032032,CUST_005715,28.5,2023-10-29,credit_card
TXN_00032033,CUST_005715,27.63,2023-12-01,debit_card
TXN_00032034,CUST_005715,29.52,2024-01-01,paypal
TXN_00032035,CUST_005715,28.81,2024-01-29,paypal
TXN_00032036,CUST_005715,29.54,2024-03-01,debit_card
TXN_00032037,CUST_005715,27.42,2024-03-28,paypal
TXN_00032038,CUST_005715,28.29,2024-04-27,credit_card
TXN_00032039,CUST_005715,28.57,2024-05-30,stripe
TXN_00032040,CUST_005715,27.48,2024-07-27,credit_card
TXN_00032041,CUST_005715,29.05,2024-08-25,credit_card
TXN_00032042,CUST_005715,28.6,2024-09-23,bank_transfer
TXN_00032043,CUST_005715,27.55,2024-10-26,credit_card
TXN_00032044,CUST_005715,28.43,2024-12-23,paypal
TXN_00032045,CUST_005716,498.84,2024-07-11,paypal
TXN_00032046,CUST_005716,465.91,2024-08-11,paypal
TXN_00032047,CUST_005716,501.01,2024-09-10,paypal
TXN_00032048,CUST_005717,29.37,2024-09-24,debit_card
