customer_id,signup_date,country,plan,segment,first_source,monthly_price
CUST_004858,2021-04-18,Germany,basic,SMB,content,26.86
CUST_004859,2021-09-03,Canada,basic,SMB,organic,28.94
CUST_004860,2022-02-02,Australia,pro,SMB,direct,85.63
CUST_004861,2023-09-11,US,basic,Enterprise,paid_search,29.28
CUST_004862,2022-10-20,Canada,pro,Enterprise,partner,87.1
CUST_004863,2024-11-27,US,pro,SMB,organic,107.75
CUST_004864,2024-06-16,Germany,pro,SMB,paid_search,85.83
CUST_004865,2024-07-01,Germany,basic,SMB,direct,24.73
CUST_004866,2023-08-28,US,basic,SMB,partner,32.15
CUST_004867,2024-05-31,Germany,pro,SMB,paid_search,112.14
CUST_004868,2024-10-14,UK,enterprise,SMB,paid_search,437.11
CUST_004869,2023-10-17,US,basic,SMB,referral,27.08
CUST_004870,2022-10-04,UK,enterprise,Mid,paid_search,535.18
CUST_004871,2024-05-11,US,pro,SMB,content,100.18
CUST_004872,2024-10-23,UK,pro,SMB,organic,112.34
CUST_004873,2024-09-16,US,basic,Mid,direct,28.04
CUST_004874,2024-08-22,Germany,basic,Mid,referral,24.68
CUST_004875,2024-07-11,France,basic,Mid,organic,24.82
CUST_004876,2023-08-19,Canada,basic,SMB,referral,29.56
CUST_004877,2023-10-11,US,enterprise,SMB,content,536.74
CUST_004878,2023-06-01,India,basic,SMB,paid_search,31.53
CUST_004879,2024-05-26,Germany,pro,SMB,organic,111.22
CUST_004880,2022-09-08,US,basic,SMB,organic,26.64
CUST_004881,2024-09-11,France,pro,Mid,content,106.08
CUST_004882,2024-02-27,US,basic,Enterprise,paid_search,31.85
CUST_004883,2022-11-07,Canada,basic,Mid,partner,31.93
CUST_004884,2024-09-26,UK,basic,Mid,direct,28.23
CUST_004885,2024-11-05,UK,pro,SMB,paid_search,102.74
CUST_004886,2022-02-18,Australia,basic,Mid,referral,29.45
CUST_004887,2024-06-10,UK,basic,Enterprise,referral,29.85
CUST_004888,2023-06-20,US,basic,Mid,partner,27.1
CUST_004889,2024-12-19,India,enterprise,SMB,referral,526.43
CUST_004890,2023-06-10,India,pro,SMB,organic,105.24
CUST_004891,2024-06-30,Germany,pro,SMB,referral,89.97
CUST_004892,2024-12-04,UK,pro,SMB,direct,97.33
CUST_004893,2023-09-30,US,basic,Enterprise,content,28.32
CUST_004894,2024-08-19,France,pro,Mid,partner,106.39
CUST_004895,2024-05-07,US,basic,Mid,paid_search,30.45
CUST_004896,2024-11-21,US,basic,SMB,paid_search,28.79
CUST_004897,2024-10-15,UK,pro,SMB,referral,103.53
CUST_004898,2024-07-12,US,pro,SMB,partner,91.96
CUST_004899,2024-11-16,US,basic,Mid,partner,26.67
CUST_004900,2021-10-12,UK,basic,SMB,partner,26.74
CUST_004901,2024-12-29,US,pro,Enterprise,organic,85.03
CUST_004902,2024-02-14,US,pro,Mid,referral,104.67
CUST_004903,2024-10-28,US,basic,Mid,paid_search,33.23
CUST_004904,2024-07-06,US,basic,Enterprise,paid_search,27.34
CUST_004905,2021-07-13,Germany,enterprise,Enterprise,organic,563.35
CUST_004906,2024-10-07,France,pro,SMB,organic,102.16
CUST_004907,2021-01-01,UK,enterprise,Mid,paid_search,457.82
CUST_004908,2024-09-10,UK,basic,SMB,paid_search,24.75
CUST_004909,2023-03-14,US,basic,SMB,paid_search,30.95
CUST_004910,2023-12-12,US,basic,SMB,organic,30.71
CUST_004911,2022-02-15,US,pro,Mid,direct,90.96
CUST_004912,2023-12-05,UK,basic,SMB,paid_search,27.54
CUST_004913,2023-12-25,Germany,basic,Mid,direct,32.46
CUST_004914,2024-09-17,Canada,basic,Mid,paid_search,26.02
CUST_004915,2024-10-04,US,pro,Mid,content,108.96
CUST_004916,2021-09-10,US,basic,SMB,organic,26.12
CUST_004917,2024-06-21,France,pro,Mid,organic,98.46
CUST_004918,2024-05-19,US,enterprise,SMB,direct,498.85
CUST_004919,2023-02-06,Germany,pro,SMB,partner,98.17
CUST_004920,2024-06-13,UK,basic,Enterprise,organic,27.15
CUST_004921,2021-01-01,Germany,enterprise,SMB,organic,462.08
CUST_004922,2023-03-21,India,basic,SMB,partner,31.03
CUST_004923,2023-10-16,India,basic,Mid,organic,27.05
CUST_004924,2022-03-02,UK,enterprise,SMB,paid_search,515.45
CUST_004925,2024-12-07,UK,basic,SMB,partner,32.02
CUST_004926,2024-08-09,US,pro,Mid,content,109.01
CUST_004927,2024-03-02,India,basic,SMB,paid_search,26.1
CUST_004928,2024-08-28,UK,pro,SMB,partner,103.6
CUST_004929,2023-03-10,US,pro,Mid,referral,102.04
CUST_004930,2021-08-25,UK,basic,Mid,organic,27.1
CUST_004931,2024-04-07,US,pro,Mid,direct,95.78
CUST_004932,2024-06-11,UK,pro,Mid,referral,92.62
CUST_004933,2021-01-01,Canada,basic,SMB,referral,29.32
CUST_004934,2024-03-20,US,basic,Mid,partner,31.64
CUST_004935,2024-02-09,US,basic,Mid,organic,32.28
CUST_004936,2024-06-04,India,pro,SMB,direct,105.62
CUST_004937,2021-10-19,France,pro,Enterprise,referral,98.51
CUST_004938,2023-11-18,Australia,enterprise,Mid,paid_search,567.58
CUST_004939,2023-02-02,US,basic,SMB,direct,29.56
CUST_004940,2022-10-11,France,basic,Mid,direct,28.81
CUST_004941,2024-06-11,UK,basic,Mid,content,32.1
CUST_004942,2024-03-30,US,basic,SMB,content,26.26
CUST_004943,2022-06-27,US,pro,Mid,referral,88.84
CUST_004944,2024-05-26,US,enterprise,Mid,paid_search,541.3
CUST_004945,2022-11-24,US,basic,Mid,referral,32.22
CUST_004946,2021-03-25,Singapore,enterprise,SMB,paid_search,435.04
CUST_004947,2023-09-13,US,basic,SMB,paid_search,31.3
CUST_004948,2023-03-14,UK,enterprise,SMB,referral,487.69
CUST_004949,2022-10-28,UK,basic,Mid,direct,30.77
CUST_004950,2022-07-08,US,enterprise,Mid,referral,444.35
CUST_004951,2024-05-01,Canada,basic,SMB,partner,33.12
CUST_004952,2024-12-06,US,enterprise,SMB,paid_search,556.08
CUST_004953,2024-04-25,France,basic,SMB,paid_search,28.18
CUST_004954,2023-07-05,US,basic,Mid,direct,32.42
CUST_004955,2024-03-15,Canada,basic,Mid,direct,32.44
CUST_004956,2023-02-28,Germany,basic,SMB,organic,28.66
CUST_004957,2024-05-31,Australia,pro,SMB,paid_search,112.27
CUST_004958,2023-08-29,Australia,enterprise,SMB,paid_search,570.39
CUST_004959,2024-09-22,Canada,pro,SMB,content,90.6
CUST_004960,2023-02-27,US,pro,Mid,content,86.13
CUST_004961,2023-12-14,UK,basic,SMB,paid_search,27.53
CUST_004962,2024-09-11,France,pro,SMB,organic,98.67
CUST_004963,2024-07-17,Australia,basic,Mid,organic,25.46
CUST_004964,2023-03-01,US,enterprise,Enterprise,organic,445.21
CUST_004965,2024-02-15,US,basic,Enterprise,organic,33.1
CUST_004966,2024-09-04,France,pro,Enterprise,organic,106.05
CUST_004967,2021-01-01,UK,basic,Mid,referral,32.26
CUST_004968,2023-04-30,US,basic,Mid,paid_search,33.1
CUST_004969,2021-01-01,UK,basic,Mid,referral,27.94
CUST_004970,2024-04-04,Canada,basic,Mid,paid_search,30.63
CUST_004971,2024-02-22,Singapore,basic,Enterprise,content,26.25
CUST_004972,2021-12-17,UK,basic,SMB,partner,29.45
CUST_004973,2024-01-04,US,pro,SMB,paid_search,90.38
CUST_004974,2023-05-14,US,basic,SMB,organic,26.05
CUST_004975,2024-08-12,US,enterprise,Mid,organic,438.89
CUST_004976,2024-03-18,Canada,basic,Mid,organic,29.69
CUST_004977,2024-10-28,UK,basic,Mid,paid_search,32.91
CUST_004978,2024-09-10,US,pro,SMB,direct,87.78
CUST_004979,2024-12-31,Germany,pro,SMB,referral,99.07
CUST_004980,2024-12-12,Germany,basic,Enterprise,organic,30.63
CUST_004981,2021-01-01,US,pro,SMB,content,98.88
CUST_004982,2024-08-18,US,basic,SMB,organic,32.58
CUST_004983,2023-07-21,Singapore,pro,Mid,organic,89.09
CUST_004984,2022-07-26,US,pro,SMB,direct,84.87
CUST_004985,2023-12-08,France,basic,SMB,organic,27.98
CUST_004986,2024-10-12,UK,pro,SMB,direct,100.65
CUST_004987,2023-04-08,France,pro,SMB,partner,91.71
CUST_004988,2023-10-12,France,basic,SMB,content,26.12
CUST_004989,2023-04-02,Germany,pro,SMB,organic,108.05
CUST_004990,2023-01-17,Australia,enterprise,SMB,referral,452.38
CUST_004991,2021-01-01,India,pro,SMB,paid_search,97.3
CUST_004992,2023-11-13,Canada,basic,Mid,partner,32.95
CUST_004993,2024-06-11,US,enterprise,SMB,partner,515.87
CUST_004994,2023-08-11,US,basic,SMB,organic,28.98
CUST_004995,2024-11-27,France,basic,SMB,partner,27.78
CUST_004996,2021-12-19,Germany,basic,SMB,organic,29.18
CUST_004997,2024-10-31,US,pro,SMB,paid_search,105.96
CUST_004998,2024-06-21,US,enterprise,SMB,paid_search,547.28
CUST_004999,2022-09-30,Germany,pro,Enterprise,paid_search,103.45
CUST_005000,2023-10-16,US,enterprise,Enterprise,content,542.46
CUST_005001,2024-05-02,UK,basic,Mid,paid_search,25.42
CUST_005002,2024-02-23,Germany,basic,SMB,content,24.78
CUST_005003,2022-06-07,Canada,pro,Mid,partner,105.96
CUST_005004,2024-06-12,US,enterprise,SMB,content,463.33
CUST_005005,2022-04-15,US,pro,Mid,paid_search,110.22
CUST_005006,2024-11-17,US,basic,SMB,direct,29.31
CUST_005007,2023-01-02,US,basic,Mid,referral,28.81
CUST_005008,2022-06-30,Canada,basic,Enterprise,content,31.37
CUST_005009,2024-09-25,UK,basic,SMB,organic,31.1
CUST_005010,2024-04-02,US,basic,SMB,direct,30.78
CUST_005011,2024-10-04,US,enterprise,SMB,content,527.43
CUST_005012,2023-05-15,US,pro,SMB,content,99.46
CUST_005013,2023-12-24,Singapore,pro,Enterprise,partner,111.67
CUST_005014,2023-08-29,UK,basic,SMB,organic,32.4
CUST_005015,2024-09-16,Australia,basic,SMB,paid_search,27.52
CUST_005016,2024-09-07,Australia,pro,Mid,referral,108.05
CUST_005017,2024-12-11,UK,enterprise,SMB,paid_search,557.55
CUST_005018,2024-06-25,Germany,pro,SMB,paid_search,102.51
CUST_005019,2023-11-28,US,enterprise,SMB,organic,507.32
CUST_005020,2022-05-27,Germany,pro,Mid,content,104.11
CUST_005021,2023-07-15,US,basic,SMB,partner,26.07
CUST_005022,2024-03-28,Australia,basic,Mid,organic,25.41
CUST_005023,2021-01-01,US,pro,SMB,organic,108.51
CUST_005024,2023-04-23,France,basic,SMB,organic,29.64
CUST_005025,2021-06-15,US,basic,SMB,referral,25.72
CUST_005026,2024-01-02,Australia,basic,Enterprise,content,28.27
CUST_005027,2024-08-08,US,basic,SMB,organic,27.24
CUST_005028,2024-12-05,Germany,enterprise,SMB,direct,555.21
CUST_005029,2023-04-11,UK,basic,Enterprise,organic,29.06
CUST_005030,2024-10-30,US,basic,Enterprise,partner,29.67
CUST_005031,2024-07-09,Canada,pro,Mid,content,91.14
CUST_005032,2023-12-27,India,pro,SMB,partner,107.88
CUST_005033,2023-11-23,US,pro,SMB,organic,111.77
CUST_005034,2023-10-12,India,enterprise,SMB,referral,542.79
CUST_005035,2024-10-04,Canada,pro,Mid,organic,98.79
CUST_005036,2024-05-13,France,pro,SMB,direct,108.95
CUST_005037,2023-09-21,US,basic,SMB,organic,26.29
CUST_005038,2021-01-01,UK,basic,SMB,content,25.64
CUST_005039,2023-04-09,Australia,pro,SMB,direct,97.17
CUST_005040,2021-08-04,UK,pro,Mid,referral,89.54
CUST_005041,2023-02-01,UK,enterprise,Mid,content,462.95
CUST_005042,2023-10-23,US,pro,Mid,referral,101.53
CUST_005043,2024-09-19,US,pro,SMB,paid_search,96.15
CUST_005044,2023-07-16,Canada,basic,Mid,direct,32.18
CUST_005045,2023-09-13,Germany,basic,SMB,partner,26.61
CUST_005046,2023-10-10,Canada,basic,SMB,direct,33.32
CUST_005047,2024-02-08,US,basic,SMB,direct,27.78
CUST_005048,2023-12-31,UK,basic,SMB,partner,29.13
CUST_005049,2024-06-16,US,basic,SMB,referral,25.8
CUST_005050,2024-01-10,UK,pro,SMB,partner,101.36
CUST_005051,2024-09-15,Australia,pro,Enterprise,organic,112.7
CUST_005052,2022-10-27,France,pro,Enterprise,referral,106.41
CUST_005053,2024-09-22,US,basic,SMB,organic,26.77
CUST_005054,2024-11-18,Australia,basic,SMB,referral,28.5
CUST_005055,2024-03-28,UK,enterprise,SMB,organic,487.84
CUST_005056,2023-07-28,Germany,basic,SMB,organic,25.5
CUST_005057,2024-03-26,US,enterprise,SMB,organic,556.76
CUST_005058,2024-07-27,Germany,basic,SMB,paid_search,27.97
CUST_005059,2023-11-30,US,pro,Mid,organic,98.83
CUST_005060,2024-06-07,UK,basic,SMB,content,27.18
CUST_005061,2021-05-27,US,basic,SMB,organic,25.98
CUST_005062,2021-08-04,US,basic,Mid,paid_search,32.5
CUST_005063,2024-01-27,US,pro,Mid,organic,85.26
CUST_005064,2024-06-21,US,basic,SMB,organic,28.13
CUST_005065,2023-03-22,US,pro,SMB,content,105.85
CUST_005066,2024-12-13,Germany,basic,Enterprise,content,27.34
CUST_005067,2024-02-22,US,basic,Mid,content,28.53
CUST_005068,2024-06-15,Canada,enterprise,SMB,paid_search,508.65
CUST_005069,2021-08-17,US,enterprise,Mid,organic,573.11
CUST_005070,2024-12-26,India,pro,SMB,organic,106.67
CUST_005071,2023-12-06,India,basic,Mid,direct,33.06
CUST_005072,2023-03-16,US,basic,SMB,content,30.68
CUST_005073,2024-02-13,Canada,enterprise,SMB,partner,464.43
CUST_005074,2024-11-18,US,basic,Mid,paid_search,27.15
CUST_005075,2021-01-01,India,pro,Mid,paid_search,108.58
CUST_005076,2024-01-11,UK,basic,SMB,organic,28.37
CUST_005077,2023-09-25,US,enterprise,SMB,content,479.57
CUST_005078,2024-08-22,US,basic,SMB,paid_search,32.87
CUST_005079,2024-02-14,US,basic,SMB,referral,24.77
CUST_005080,2024-04-03,US,pro,SMB,partner,99.74
CUST_005081,2024-11-24,Germany,enterprise,Mid,content,540.18
CUST_005082,2024-11-07,UK,enterprise,SMB,organic,534.35
CUST_005083,2022-07-31,US,pro,Mid,organic,95.07
CUST_005084,2024-08-20,US,pro,Mid,content,100.06
CUST_005085,2024-09-17,US,pro,SMB,referral,84.32
CUST_005086,2024-01-24,US,pro,Mid,direct,100.03
CUST_005087,2023-01-19,France,enterprise,Enterprise,organic,512.53
CUST_005088,2024-11-30,US,basic,SMB,content,32.26
CUST_005089,2023-11-09,Canada,pro,Enterprise,content,90.41
CUST_005090,2024-10-31,US,pro,Mid,content,108.66
CUST_005091,2024-12-13,US,pro,SMB,paid_search,105.48
CUST_005092,2024-12-05,Canada,enterprise,SMB,paid_search,523.85
CUST_005093,2022-08-10,UK,basic,Mid,organic,28.08
CUST_005094,2024-10-31,UK,basic,SMB,partner,27.85
CUST_005095,2024-12-09,Canada,basic,Mid,organic,30.77
CUST_005096,2024-03-26,UK,basic,Mid,organic,33.26
CUST_005097,2022-07-11,US,basic,SMB,organic,28.18
CUST_005098,2024-08-05,Canada,enterprise,SMB,content,561.66
CUST_005099,2024-04-09,Germany,pro,SMB,content,101.57
CUST_005100,2024-12-12,US,enterprise,SMB,content,554.11
CUST_005101,2024-03-16,UK,basic,Mid,referral,26.54
CUST_005102,2023-11-08,US,enterprise,SMB,partner,538.26
CUST_005103,2023-11-16,US,pro,SMB,organic,108.95
CUST_005104,2024-06-18,Canada,basic,SMB,content,31.89
CUST_005105,2024-06-30,Australia,pro,Mid,paid_search,107.46
CUST_005106,2024-11-07,Australia,enterprise,SMB,referral,469.69
CUST_005107,2024-05-23,US,basic,Enterprise,organic,29.19
CUST_005108,2024-11-10,UK,pro,Mid,organic,93.05
CUST_005109,2023-01-23,Canada,enterprise,Mid,paid_search,475.49
CUST_005110,2021-01-01,US,basic,SMB,organic,27.27
CUST_005111,2021-01-01,France,pro,SMB,referral,92.59
CUST_005112,2022-05-02,Germany,basic,SMB,organic,30.68
CUST_005113,2023-10-12,India,basic,SMB,organic,30.31
CUST_005114,2023-05-24,US,pro,Mid,content,90.22
CUST_005115,2024-07-21,US,basic,SMB,partner,30.67
CUST_005116,2023-09-04,France,pro,SMB,partner,92.79
CUST_005117,2024-03-11,Germany,basic,Mid,direct,26.4
CUST_005118,2024-02-15,Australia,basic,SMB,content,31.15
CUST_005119,2023-02-10,US,pro,SMB,content,94.93
CUST_005120,2024-07-23,Canada,basic,SMB,direct,29.6
CUST_005121,2024-06-28,Canada,basic,Mid,paid_search,26.39
CUST_005122,2021-07-22,US,pro,SMB,organic,102.38
CUST_005123,2024-12-03,UK,enterprise,Mid,organic,455.29
CUST_005124,2024-02-12,Canada,enterprise,SMB,content,449.13
CUST_005125,2021-10-01,US,pro,SMB,direct,95.63
CUST_005126,2023-09-30,US,enterprise,Mid,referral,542.42
CUST_005127,2023-12-13,Canada,enterprise,Mid,organic,450.58
CUST_005128,2024-08-14,UK,basic,SMB,paid_search,25.67
CUST_005129,2024-06-10,Australia,basic,Mid,direct,24.93
CUST_005130,2022-06-16,US,basic,SMB,referral,28.27
CUST_005131,2023-11-29,US,basic,Mid,paid_search,27.1
CUST_005132,2024-01-15,Singapore,enterprise,Mid,paid_search,467.88
CUST_005133,2024-11-10,India,pro,SMB,direct,113.31
CUST_005134,2024-12-24,US,pro,Enterprise,partner,89.92
CUST_005135,2021-01-01,France,basic,SMB,partner,28.64
CUST_005136,2024-05-15,US,basic,Mid,organic,33.23
CUST_005137,2023-10-09,US,basic,Enterprise,referral,24.92
CUST_005138,2024-11-21,US,enterprise,SMB,paid_search,528.44
CUST_005139,2023-06-21,US,basic,SMB,referral,27.88
CUST_005140,2021-05-29,France,enterprise,Mid,direct,559.79
CUST_005141,2023-11-10,Germany,basic,SMB,organic,32.58
CUST_005142,2024-10-27,Singapore,pro,Mid,content,95.65
CUST_005143,2023-11-03,Germany,pro,SMB,referral,90.73
CUST_005144,2023-01-24,UK,enterprise,Mid,partner,488.22
CUST_005145,2024-04-22,Germany,basic,SMB,organic,33.05
CUST_005146,2022-03-06,Singapore,basic,SMB,organic,27.1
CUST_005147,2023-08-10,Germany,basic,Mid,direct,33.19
CUST_005148,2021-12-11,France,enterprise,Mid,direct,546.81
CUST_005149,2023-09-13,India,basic,SMB,referral,26.98
CUST_005150,2024-10-24,US,basic,SMB,partner,31.53
CUST_005151,2024-07-04,Germany,pro,Mid,paid_search,85.63
CUST_005152,2024-09-13,Australia,pro,Mid,paid_search,100.43
CUST_005153,2021-10-23,India,pro,Mid,partner,94.76
CUST_005154,2023-02-05,US,enterprise,Mid,referral,488.06
CUST_005155,2023-07-01,UK,pro,SMB,paid_search,98.19
CUST_005156,2024-07-10,Germany,enterprise,Mid,direct,499.41
CUST_005157,2024-09-24,US,pro,Mid,direct,103.65
CUST_005158,2023-02-13,Canada,basic,SMB,paid_search,30.71
CUST_005159,2024-02-23,US,enterprise,SMB,paid_search,570.21
CUST_005160,2024-08-29,US,pro,SMB,paid_search,106.8
CUST_005161,2023-09-22,UK,basic,Mid,organic,30.63
CUST_005162,2024-12-11,UK,pro,Mid,partner,95.81
CUST_005163,2024-06-22,UK,basic,Mid,organic,25.67
CUST_005164,2024-02-28,UK,basic,SMB,organic,25.16
CUST_005165,2024-10-15,US,pro,Mid,direct,98.34
CUST_005166,2021-01-01,US,pro,Mid,direct,104.0
CUST_005167,2024-09-08,US,pro,SMB,direct,103.46
CUST_005168,2024-10-25,US,basic,SMB,paid_search,32.94
CUST_005169,2024-09-12,Canada,enterprise,Mid,content,481.4
CUST_005170,2023-01-18,France,basic,Enterprise,referral,30.11
CUST_005171,2024-04-06,US,basic,SMB,paid_search,32.37
CUST_005172,2023-11-22,US,basic,SMB,content,28.17
CUST_005173,2024-12-21,Germany,basic,SMB,organic,28.81
CUST_005174,2024-12-14,US,basic,SMB,content,32.68
CUST_005175,2024-03-19,India,pro,SMB,referral,100.49
CUST_005176,2022-09-28,Germany,enterprise,SMB,partner,543.85
CUST_005177,2022-02-12,US,enterprise,Mid,organic,564.21
CUST_005178,2024-11-17,US,pro,Mid,partner,101.11
CUST_005179,2023-12-21,UK,basic,SMB,direct,25.6
CUST_005180,2021-09-29,US,pro,Mid,direct,108.55
CUST_005181,2024-05-07,US,pro,Mid,paid_search,108.44
CUST_005182,2022-08-23,US,basic,SMB,partner,25.65
CUST_005183,2024-10-23,France,pro,SMB,paid_search,100.43
CUST_005184,2021-05-08,UK,basic,Mid,referral,28.89
CUST_005185,2023-02-23,US,basic,Mid,content,32.02
CUST_005186,2021-03-22,Germany,pro,SMB,paid_search,92.31
CUST_005187,2023-07-01,UK,pro,SMB,paid_search,96.81
CUST_005188,2024-05-26,UK,pro,Mid,content,102.11
CUST_005189,2021-04-17,US,basic,SMB,organic,29.15
CUST_005190,2024-07-28,Canada,pro,Mid,content,112.51
CUST_005191,2024-06-18,Singapore,enterprise,Mid,direct,567.96
CUST_005192,2023-05-24,US,enterprise,SMB,referral,436.36
CUST_005193,2023-01-26,US,basic,SMB,organic,27.24
CUST_005194,2021-06-20,US,basic,SMB,content,24.72
CUST_005195,2024-09-11,US,pro,SMB,content,96.56
CUST_005196,2022-11-14,US,basic,SMB,referral,30.41
CUST_005197,2023-03-20,France,basic,Mid,paid_search,28.75
CUST_005198,2024-11-29,India,basic,SMB,organic,25.23
CUST_005199,2024-05-07,US,pro,SMB,content,89.97
CUST_005200,2024-07-23,UK,pro,Mid,direct,89.3
CUST_005201,2024-07-08,Canada,basic,Mid,organic,29.1
CUST_005202,2021-01-01,UK,basic,Enterprise,content,30.55
CUST_005203,2023-08-19,UK,pro,SMB,content,93.54
CUST_005204,2023-04-26,US,basic,SMB,organic,25.79
CUST_005205,2021-01-01,UK,pro,SMB,content,107.87
CUST_005206,2024-05-15,UK,basic,SMB,content,32.12
CUST_005207,2022-11-05,France,basic,Mid,partner,27.06
CUST_005208,2024-03-29,France,basic,SMB,organic,28.31
CUST_005209,2022-04-15,US,pro,Mid,paid_search,86.58
CUST_005210,2024-09-26,US,pro,SMB,partner,90.91
CUST_005211,2021-01-26,India,basic,SMB,organic,31.32
CUST_005212,2024-09-02,UK,basic,Mid,referral,27.83
CUST_005213,2024-06-22,Australia,basic,SMB,referral,29.91
CUST_005214,2023-02-14,US,pro,SMB,direct,112.25
CUST_005215,2024-05-02,UK,basic,SMB,paid_search,30.95
CUST_005216,2023-10-02,UK,basic,Enterprise,partner,28.6
CUST_005217,2024-03-20,Australia,pro,SMB,paid_search,95.05
CUST_005218,2023-03-12,US,pro,SMB,direct,89.81
CUST_005219,2024-08-27,US,basic,Mid,referral,31.23
CUST_005220,2024-12-02,UK,basic,Mid,paid_search,25.63
CUST_005221,2024-07-11,Australia,enterprise,Mid,organic,433.34
CUST_005222,2024-02-23,India,enterprise,SMB,partner,439.84
CUST_005223,2024-10-03,Singapore,basic,Enterprise,referral,26.76
CUST_005224,2024-06-01,India,pro,Mid,direct,102.78
CUST_005225,2024-04-27,US,pro,SMB,content,109.73
CUST_005226,2024-12-03,US,enterprise,SMB,organic,572.75
CUST_005227,2023-11-01,US,basic,Enterprise,direct,31.01
CUST_005228,2022-02-16,US,pro,Mid,organic,88.49
CUST_005229,2024-10-12,France,pro,Mid,direct,92.4
CUST_005230,2023-10-15,Australia,basic,Mid,organic,25.8
CUST_005231,2023-07-19,US,pro,SMB,content,87.58
CUST_005232,2024-04-11,Canada,basic,SMB,direct,29.59
CUST_005233,2023-05-24,India,basic,SMB,paid_search,32.54
CUST_005234,2024-04-18,UK,basic,SMB,paid_search,30.6
CUST_005235,2024-01-25,US,enterprise,SMB,organic,544.01
CUST_005236,2024-12-28,UK,pro,SMB,partner,99.24
CUST_005237,2023-06-08,US,pro,Mid,organic,98.27
CUST_005238,2023-07-24,Canada,pro,SMB,referral,111.99
CUST_005239,2024-12-12,UK,basic,SMB,organic,30.93
CUST_005240,2024-05-22,US,basic,Mid,partner,28.65
CUST_005241,2021-01-01,Singapore,pro,Mid,referral,94.03
CUST_005242,2024-04-10,UK,enterprise,SMB,organic,438.09
CUST_005243,2024-01-27,UK,basic,Mid,direct,31.79
CUST_005244,2021-10-17,India,basic,Mid,partner,26.12
CUST_005245,2023-04-27,US,basic,SMB,direct,29.13
CUST_005246,2023-11-03,US,basic,SMB,referral,30.19
CUST_005247,2022-11-15,France,basic,SMB,paid_search,31.12
CUST_005248,2022-05-04,US,pro,Mid,organic,86.63
CUST_005249,2024-03-09,France,basic,SMB,organic,24.74
CUST_005250,2024-02-22,US,basic,SMB,referral,30.79
CUST_005251,2024-05-08,US,pro,Mid,content,97.65
CUST_005252,2021-01-01,UK,enterprise,SMB,content,451.27
CUST_005253,2023-05-30,US,basic,SMB,content,33.19
CUST_005254,2024-11-19,France,pro,SMB,organic,107.65
CUST_005255,2022-05-09,Canada,basic,SMB,content,29.68
CUST_005256,2024-02-17,India,enterprise,Mid,referral,529.26
CUST_005257,2024-11-27,France,pro,Mid,referral,88.75
CUST_005258,2023-12-09,US,pro,SMB,referral,112.73
CUST_005259,2024-04-13,France,basic,SMB,organic,33.32
CUST_005260,2022-03-15,Canada,pro,SMB,organic,103.41
CUST_005261,2024-09-11,Germany,pro,Enterprise,referral,104.0
CUST_005262,2022-09-01,Australia,basic,Mid,organic,30.78
CUST_005263,2023-12-01,Canada,basic,SMB,referral,30.44
CUST_005264,2024-12-04,UK,pro,SMB,paid_search,97.17
CUST_005265,2021-01-01,Canada,pro,SMB,partner,100.21
CUST_005266,2024-01-17,US,basic,SMB,partner,27.11
CUST_005267,2024-07-17,US,pro,Enterprise,partner,97.42
CUST_005268,2024-02-27,Canada,basic,Mid,content,28.44
CUST_005269,2022-05-27,US,basic,Mid,partner,27.16
CUST_005270,2024-07-07,US,pro,SMB,direct,107.52
CUST_005271,2024-09-18,US,basic,SMB,partner,28.21
CUST_005272,2024-10-25,Canada,basic,SMB,direct,29.45
CUST_005273,2024-07-12,US,basic,SMB,content,26.01
CUST_005274,2022-12-26,France,pro,SMB,organic,98.26
CUST_005275,2024-02-25,US,basic,SMB,direct,31.27
CUST_005276,2024-08-28,UK,enterprise,SMB,partner,490.7
CUST_005277,2024-10-04,UK,basic,SMB,referral,29.5
CUST_005278,2024-06-18,Germany,pro,Enterprise,organic,104.99
CUST_005279,2021-04-03,US,basic,Enterprise,referral,28.03
CUST_005280,2024-06-10,Singapore,pro,SMB,direct,94.64
CUST_005281,2021-01-01,India,pro,SMB,content,86.7
CUST_005282,2024-02-12,Australia,basic,SMB,referral,29.72
CUST_005283,2024-09-26,India,basic,Mid,organic,30.8
CUST_005284,2022-01-17,UK,basic,Enterprise,partner,29.71
CUST_005285,2024-03-06,UK,basic,Mid,content,27.12
CUST_005286,2023-05-10,Germany,basic,Mid,paid_search,26.93
CUST_005287,2021-01-01,Germany,pro,SMB,content,88.89
CUST_005288,2024-12-06,Australia,pro,SMB,paid_search,85.55
CUST_005289,2024-11-12,Germany,basic,SMB,paid_search,28.36
CUST_005290,2023-04-21,Singapore,basic,Mid,content,26.05
CUST_005291,2024-07-23,US,basic,SMB,content,30.66
CUST_005292,2024-09-23,Australia,basic,Mid,paid_search,33.02
CUST_005293,2024-12-12,Germany,pro,Mid,organic,86.33
CUST_005294,2024-12-21,Germany,pro,SMB,organic,110.67
CUST_005295,2023-01-07,US,basic,Enterprise,partner,30.37
CUST_005296,2024-10-22,France,basic,SMB,content,32.13
CUST_005297,2024-02-29,India,pro,Enterprise,referral,88.75
CUST_005298,2023-10-05,US,basic,Enterprise,paid_search,32.54
CUST_005299,2024-04-03,Canada,basic,SMB,paid_search,32.98
CUST_005300,2024-12-18,US,pro,SMB,content,111.08
